"merchant_id","skewness","q2","amount_avg","stdev","transactions_count_slope","amount_sum_slope","amount_dist_slope","total_block_fraud","approved_vs_block_rate","block_rate","days_up","perc_normalized","risk"
XXXXX,0.009159,2016000.0,2857505,275637117.55996484,0.003612797833963261,20558.0,-0.0000001588103164,97,2.9393900000000004,0.6466700000000001,748,0.31,Bajo
XXXXX,-0.009257000000000001,4594324.0,3854966,239622185.19603655,-0.4127392144802741,-1346432.0,0.0000002887029289,9,3.0,0.75,460,0.25,Bajo
XXXXX,0.004293,600000.0,662427,43627156.533887215,0.0008000129878735,1825.0,-0.0000065186992942,36,0.45,0.28125,419,0.6599999999999999,Bajo
XXXXX,-0.013675999999999999,1950000.0,1763750,40856201.079721875,0.0,-24913.0,0.0000006849315068,4,,1.0,434,0.0,Alto 
XXXXX,0.000382,1220000.0,1229078,71295584.90361539,0.0006311688108021,4522.0,-0.00000475,109,0.5956300000000001,0.33131,608,0.6,Bajo
XXXXX,0.006408,800000.0,947424,69016288.06773093,-0.041460565489989866,7823.0,-0.0000019005001316,9,1.0,0.39130000000000004,651,0.43,Alto 
XXXXX,0.017285000000000002,1400000.0,3781000,413254846.8210054,0.013799656190372009,353067.0,0.000000354887218,11,5.5,0.61111,473,0.22000000000000003,Alto 
XXXXXX,0.0033890000000000005,4995000.0,5375650,336921620.2208196,0.1063993848857645,524621.0,-0.0000001090734305,39,,0.86667,165,0.02,Alto 
XXXXX,0.003223999999999999,5000000.0,5466085,433704314.8530347,-0.004107234632051573,-33107.0,0.0000003561633527,1,1.0,0.5,587,0.5,Alto
XXXXX,0.008964000000000001,674375.0,872540,66318946.2593164,0.0019881049240572557,1678.0,-0.0000036554965264,37,0.7551,0.36275,889,0.54,Bajo
XXXXX,0.010603999999999999,1000000.0,1292348,82710088.70361897,0.002542857220572472,10851.0,0.0000011849265004,91,18.2,0.8348600000000002,888,0.09,Alto 
XXXXX,0.011524000000000001,1070000.0,1742550,175088164.17168275,-0.0005870039769264,3772.0,-0.0000001596453864,20,0.8695700000000001,0.4,851,0.48,Bajo
XXXXX,0.002381,790000.0,851292,77228580.05684544,0.0035252545848484403,-130.0,-0.0000023310862965,69,4.92857,0.7419399999999998,930,0.18,Bajo
XXXX,0.0,4000.0,4000,,,,,0,0.0,0.0,979,1.0,Alto 
XXXX,0.008314,1257500.0,1690368,156198958.71627182,-0.0009604889647325,4402.0,-0.0000078287095805,235,0.28940999999999995,0.17536999999999997,964,0.7,Bajo
XXXXX,0.010038,447400.0,571370,37049611.53767839,0.0013689320786062266,1179.0,-0.0000972403784132,75,0.34722,0.23291999999999996,906,0.7,Bajo
XXXXX,0.019651000000000002,166000.0,703415,82044006.35107173,-0.0006892645436927,-2255.0,-0.0000021205418855,20,0.46512000000000003,0.30303,891,0.67,Bajo
XXXXX,0.0033410000000000002,135000.0,145990,9869667.506552447,-0.0010537815007905676,-174.0,-0.0001507142857143,58,0.8529399999999999,0.30850999999999995,910,0.55,Bajo
XXXXX,0.0,500000.0,500000,0.0,,,,1,,0.5,920,0.5,Alto 
XXXXX,0.014257,450000.0,541870,19331605.531529624,0.0020514911347660073,8528.0,-0.0000145081967213,22,11.0,0.8800000000000001,918,0.12,Alto 
XXXXX,0.007937999999999999,140000.0,158417,6960068.42178959,-0.001725639350169529,-149.0,-0.0004458571428571,46,0.13731,0.10900000000000001,676,0.8400000000000001,Bajo
XXXXX,0.007381,85000.0,119666,14090578.311876364,0.20888985190171658,57668.0,-0.0000214,41,13.666670000000002,0.8541700000000001,580,0.06,Alto 
XXXXX,0.007069000000000001,300000.0,446777,62286310.24907836,0.006089887322928025,-8599.0,-0.0000004371584699,2,0.5,0.28571,671,0.5700000000000001,Alto 
XXXXX,0.002196,667859.0,717454,67753980.58378673,-0.001170919828351886,-982.0,-0.0000010468468468,8,0.7272700000000001,0.28571,515,0.54,Bajo
XXXXX,-0.0027339999999999995,1000000.0,962500,41152703.43488991,0.011308446258455472,15120.0,-0.0000003546099291,9,1.8,0.39130000000000004,921,0.35,Alto 
XXXXX,0.005581000000000001,100000.0,120057,10782247.696311533,-0.17915097604047345,17181.0,-0.0000210810810811,12,2.4,0.5,880,0.32999999999999996,Alto 
XXXXX,0.003585,973549.0,1133699,134026890.24303798,0.007026765488111788,14226.0,-0.0000030238504973,6,0.028169999999999994,0.023169999999999996,953,0.9199999999999999,Bajo
XXXXX,0.008353,2400000.0,2416000,5746303.159423458,-0.022280598586989036,-52535.0,0.0,11,11.0,0.9166700000000001,678,0.08,Alto 
XXXXX,0.007851,2500000.0,2846311,132333855.01679477,-0.011504835053251554,19160.0,0.0000000288184438,7,3.5,0.58333,677,0.25,Alto 
XXXXX,-0.000904,4500000.0,4426826,242907419.24678594,-0.008882551369495915,-66564.0,0.0000002420896844,12,2.4,0.63158,594,0.26,Medio
XXXXX,0.0,100000.0,100000,0.0,-0.33676048858204993,-33676.0,,9,,0.64286,832,0.06999999999999999,Alto 
XXXXX,0.005536,120000.0,139194,10401507.734199341,-0.0038524051106916027,-282.0,-0.0000714824120603,28,0.8,0.3255800000000001,770,0.53,Bajo
XXXXX,0.004242,366666.0,406159,27927200.694252323,2.18011493846848,861302.0,-0.002737231426467413,28784,2.5896500000000002,0.15719999999999998,473,0.5599999999999999,Bajo
XXXXX,0.01266,328000.0,719992,92891646.65186056,0.0021194433362910266,-4727.0,-0.0000008711829613,4,0.26666999999999996,0.19047999999999998,954,0.71,Bajo
XXXXX,0.0,450000.0,450000,0.0,0.11089068825910932,49901.0,,4,,0.8,905,0.0,Alto 
XXXX,-0.013864000000000001,2009000.0,1585142,91716818.31542546,0.42870395113571297,1153391.0,0.0000002428983121,0,,0.0,1293,0.0,Alto 
XXXX,0.0,100000.0,100000,0.0,-0.8046022031823746,-80460.0,,0,0.0,0.0,980,0.5,Alto 
XXXX,0.008122,499900.0,612970,41766783.998239025,-0.005301645608109874,-548.0,-0.0000029299363057,0,0.0,0.0,963,0.2,Medio
XXXX,0.010898,500000.0,850909,96598607.1798704,-0.4203491830840195,-146986.0,-0.0000003299618637,0,0.0,0.0,1289,0.18,Alto 
XXXX,-0.012421,2500000.0,2460000,9660917.830792958,-0.025102202924361404,-66243.0,0.00002,0,0.0,0.0,994,0.3,Bajo
XXXXX,0.0,165000.0,165000,12020815.280171309,,,0.0,0,0.0,0.0,844,1.0,Alto 
XXXX,0.00223,1500000.0,1558026,78062666.3617192,0.0009090402789879,324.0,0.0000060581787521,26,0.26,0.13198,1131,0.79,Bajo
XXXX,0.00439,55000.0,65500,7174724.152653304,0.0,11896.0,0.0,0,0.0,0.0,973,0.75,Alto 
XXXXX,0.009970999999999999,85000.0,135164,15093631.584032044,-0.0006333214256054,9.0,-0.0002838904899135,149,0.52098,0.27695,953,0.62,Bajo
XXXX,0.009879999999999998,105000.0,555146,136687523.31233945,-0.0000144750074598,-537.0,-0.0000009615512539,6,0.85714,0.33333,963,0.5599999999999999,Bajo
XXXX,0.00467,636650.0,702331,42191843.82398874,0.033652087416454514,-14588.0,-0.00000064,0,0.0,0.0,967,0.8,Alto 
XXXXX,-0.010035,275000.0,228896,13783557.27721091,-0.0007093840618235,313.0,0.00002,5,0.55556,0.26315999999999995,912,0.74,Medio
XXXXX,0.0061470000000000006,239500.0,284938,22174737.842314914,-0.0007443376175309,-335.0,-0.000025218579235,14,0.175,0.11667000000000001,960,0.6799999999999999,Bajo
XXXXX,0.01771,110000.0,458500,59035627.48459611,0.0033576276926964906,5785.0,-0.0000010086455331,2,0.6666700000000001,0.22222,938,0.67,Bajo
XXXXX,0.001193,3500000.0,3623930,311769063.61207753,0.015667198535442527,136001.0,0.0000002360799136,20,2.2222200000000005,0.60606,942,0.36,Bajo
XXXXX,0.005112,5000000.0,5574818,337340940.48880297,-0.002638085309939815,-3695.0,-0.0000000131080687,12,12.0,0.6,929,0.2,Bajo
XXXXX,0.01796,180000.0,280588,16802048.194473546,-0.0525893843865517,-8132.0,-0.0000180769230769,10,10.0,0.58824,929,0.41,Alto 
XXXXX,0.008778,207500.0,371321,55987282.20248821,-0.000765190607428,-1362.0,-0.0000028100775194,12,1.7142900000000005,0.5,923,0.42000000000000004,Bajo
XXXXX,0.010096,779927.0,1086755,91175796.95936286,0.008168021384739576,30176.0,0.0000000824823252,13,1.18182,0.52,865,0.44000000000000006,Bajo
XXXXX,0.009252,141540.0,592022,146077513.37486762,-0.0022729957977690425,1019.0,-0.0000069690435936,52,0.27513,0.17390999999999998,951,0.72,Bajo
XXXXX,0.006351999999999999,380000.0,644035,124692394.31053759,0.0006263599691373,2897.0,-0.0000069553790273,32,0.32,0.21476999999999996,900,0.72,Medio
XXXXX,0.013472000000000001,22000.0,46352,5422746.211154292,-0.011164548139321188,-1018.0,-0.00011,6,2.0,0.35294,907,0.18,Alto 
XXXX,-0.013514000000000002,1520000.0,1179970,75485682.56337637,-0.003281897090295199,1655.0,-0.0000000819292008,2,0.25,0.13333,972,0.67,Bajo
XXXXX,-0.004641,7730735.0,7205121,339738045.6472854,-0.0005606041680515,-5814.0,0.0000016023615544,51,2.2173900000000004,0.65385,943,0.31,Bajo
XXXXX,0.004248,44965.0,181603,96499880.73388928,-0.05381055991650524,-18717.0,-0.0000279053670535,7,0.06364,0.05512,935,0.9099999999999999,Bajo
XXXXX,0.008581,580401.0,689043,37983554.327272445,0.00922845616712894,1304.0,0.0000035809018568,0,0.0,0.0,952,0.78,Bajo
XXXXX,0.004122,995000.0,1147293,110827201.56624497,-0.0006855082214637,174.0,-0.0000030283487159,31,0.22302,0.16667,911,0.79,Bajo
XXXXX,0.008205,50000.0,62329,4507923.634953846,-0.08843753391836265,-9528.0,-0.00007,14,1.75,0.51852,901,0.32999999999999996,Alto 
XXXXX,0.005861,47800.0,54668,3515436.3419905556,-0.0005933336751559,12.0,-0.001989,30,0.08287000000000001,0.06992999999999999,824,0.8800000000000001,Bajo
XXXXX,-0.011114000000000002,74900.0,59650,4116471.410477453,-0.0007996542064621,-27.0,-0.00065,32,0.9696999999999999,0.4,628,0.55,Bajo
XXXXX,0.011519999999999999,230000.0,1189718,249932322.8120321,0.20147597176693038,36940.0,-0.0000015926455535,62,4.76923,0.5299100000000001,815,0.3,Alto 
XXXXX,0.006895,34000.0,39205,2264622.5125099826,-0.0062490704189004246,-246.0,-0.00353,67,0.7204300000000001,0.34359,894,0.55,Medio
XXXX,0.003193,5000000.0,5333333,313201593.37914944,-0.0008671571440717,9056.0,0.0000003442622951,5,0.8333299999999999,0.35713999999999996,977,0.43,Medio
XXXXX,0.001693,180000.0,187543,13365753.891152462,0.25815569001629046,90870.0,-0.000011,0,0.0,0.0,937,0.6,Alto 
XXXXX,0.008192000000000001,1369900.0,1763314,144077736.1328252,0.0034799314095043245,-11099.0,-0.0000004328132864,13,4.333329999999999,0.5652200000000001,904,0.16999999999999998,Alto 
XXXXX,0.005470000000000001,1000000.0,1118957,65236072.14841019,0.0005710897699058,3009.0,-0.0000002118820108,37,1.3214299999999999,0.50685,927,0.38,Bajo
XXXXX,0.01166,420000.0,639219,56402107.72743835,0.0026347513069158554,-1025.0,-0.000001476426799,32,10.66667,0.8,878,0.13,Alto 
XXXXX,0.009784000000000001,196900.0,361382,50431448.263322994,0.002073137815349949,2011.0,-0.0000099613331881,30,1.5,0.5,665,0.4,Medio
XXXX,0.011709,100000.0,840156,189645122.65205377,0.0010142233338690547,-2458.0,-0.0000090896423595,4,0.16667,0.07842999999999999,973,0.53,Bajo
XXXXX,0.004464,83000.0,97120,9488225.005785173,0.0007025470206088,94.0,-0.000068,2,0.14286,0.06897,727,0.76,Medio
XXXX,0.012745999999999999,4000.0,14826,2547996.4546851777,-0.15007350710520748,-1121.0,,0,0.0,0.0,1026,0.9400000000000001,Medio
XXXXX,0.007357000000000001,150000.0,455646,124634561.54626738,-0.0013560507924330273,-2668.0,-0.0000033561516173,16,0.25806,0.18181999999999998,719,0.77,Alto 
XXXXX,0.008902000000000002,273700.0,648365,126264396.49404977,0.0000531576206502,5858.0,-0.0000038881835547,23,0.8846200000000002,0.41818,805,0.5599999999999999,Bajo
XXXXX,0.004275,266540.0,311257,31377678.337580364,0.00876485249157992,3016.0,-0.0000046586715867,18,1.5,0.5142899999999999,809,0.37,Bajo
XXXXX,0.013119,954509.0,2022514,244228075.5960316,0.0000308153682065,9697.0,-0.0000003819564195,22,0.47826,0.29333000000000004,883,0.67,Bajo
XXXXX,-0.008965999999999998,1849722.0,1525542,108463966.77508105,0.0007938303296899,1963.0,-0.0000004854587158,39,0.88636,0.42391000000000006,565,0.5,Bajo
XXXXX,-0.020187,2000000.0,1434000,84111787.86081566,0.018126250655352068,71030.0,0.0000041538461538,4,2.0,0.30768999999999996,644,0.38,Alto 
XXXXX,0.010394,253905.0,370433,33633251.303624116,0.0000375154221742,-251.0,-0.0000082027833002,19,0.44186,0.25333,804,0.6900000000000001,Bajo
XXXXX,-0.019905,2499000.0,1900072,90269017.36174236,-0.0029249698909470266,-20814.0,0.0000024351633547,25,5.0,0.7575800000000001,455,0.18,Medio
XXXXX,0.001682,1791675.5,1942213,268509739.34662765,0.0002423826217205,-5998.0,-0.0000003888542744,33,0.5,0.26189999999999997,561,0.63,Bajo
XXXXX,-0.002827,1500000.0,1429875,74427838.69680029,0.04690291669947146,131197.0,0.000001019837233,27,3.375,0.72973,560,0.22000000000000003,Alto 
XXXXX,-0.016014000000000004,2457000.0,2014117,82967859.98470236,0.03363307317449501,124737.0,0.0000011738957421,11,11.0,0.7333299999999999,626,0.2,Alto 
XXXXX,0.016756999999999998,100000.0,179818,14289800.876531104,-0.0012233884624612008,-1347.0,-0.0000157142857143,11,1.5714299999999999,0.33333,830,0.64,Medio
XXXXX,0.009248,1072500.0,1388137,102392199.16467063,0.0032490393542768115,4686.0,-0.0000057525429116,349,1.31203,0.50949,579,0.41,Bajo
XXXXX,-0.0021680000000000002,2499000.0,2417888,112232871.81721702,-0.10655942591186769,-306855.0,-0.0000000923214374,6,1.5,0.54545,588,0.36,Bajo
XXXXX,0.007658,1400000.0,1853208,177534957.66049975,-0.001515178645219528,-15.0,-0.00000258616793,222,1.00909,0.44223,677,0.49000000000000005,Bajo
XXXXX,0.014889000000000003,50000.0,118357,13773196.218232501,0.07104311179584041,9927.0,-0.000016,9,4.5,0.64286,803,0.13999999999999999,Alto 
XXXXX,-0.002035,1500000.0,1475000,36855573.979159966,0.0060356985456148085,-235996.0,0.0000000819672131,2,2.0,0.5,681,0.5,Alto 
XXXXX,0.017320999999999996,2723000.0,3875333,199589988.05885363,0.08325227963525836,-61107.0,-0.0000002941176471,0,0.0,0.0,734,1.0,Alto 
XXXXX,-0.007386000000000001,390000.0,357763,13093580.729884943,0.254415482895386,128560.0,0.0000042857142857,3,0.375,0.08108000000000001,938,0.45999999999999996,Alto 
XXXX,0.008969,1785000.0,2421198,212799574.56584042,0.0011688450507506493,-780.0,-0.0000003829183601,14,0.16092,0.11474999999999999,992,0.77,Medio
XXXX,0.020499,950000.0,3993333,445377946.4135097,-0.05542124003461817,-310603.0,0.0000000462083385,0,0.0,0.0,1028,0.16999999999999998,Alto 
XXXXX,0.006855,1060000.0,1290112,100709085.55363174,0.003817097395581845,9591.0,-0.0000058235705117,187,0.68498,0.30706,342,0.52,Bajo
XXXXX,0.0,1200750.0,1200750,169599561.46759343,0.0,1194453.0,0.0,0,0.0,0.0,600,1.0,Alto 
XXXXX,0.012459000000000001,500000.0,896579,95494561.92669003,0.0010284201717973025,3201.0,-0.0000039628077793,56,0.7088599999999999,0.38356,655,0.55,Bajo
XXXXX,0.010615000000000001,1447500.0,1574625,35927813.516701914,0.205400929578565,173814.0,-0.0000017877094972,7,7.0,0.58333,518,0.08,Alto 
XXXXX,0.013537000000000002,780000.0,1540830,168610695.84151882,0.000215327703356,1585.0,-0.0000005467919178,22,0.38595999999999997,0.23158000000000004,536,0.63,Bajo
XXXXX,0.017768,360000.0,2298498,327298169.0971397,2.798978102189781,8270377.0,-0.0000000825047599,15,7.5,0.88235,495,0.12,Alto 
XXXXX,0.015769,55000.0,123489,13029644.468314542,0.0005190549982663,1199.0,-0.0001037142857143,29,0.60417,0.28431,949,0.55,Bajo
XXXXX,0.006334999999999999,80000.0,234352,73091395.96447723,-0.0018200294216538368,3472.0,-0.0000038378728923,1,0.035710000000000006,0.025639999999999996,960,0.79,Bajo
XXXXX,0.019431,300000.0,451726,23425333.743328962,-0.0026024296397945865,-1582.0,-0.0000109847328244,18,0.375,0.23076999999999998,889,0.6799999999999999,Bajo
XXXXX,0.008007000000000002,70000.0,89222,7201606.162039918,0.0007030727729772,25.0,-0.000091,14,0.6666700000000001,0.31111,870,0.67,Medio
XXXXX,0.005584,630000.0,794577,88420067.88077243,-0.003010893099907469,-2335.0,-0.0000003603627493,11,0.9166700000000001,0.35484,734,0.48,Bajo
XXXXX,0.012525,537000.0,1228309,165582803.28141385,-0.0017967780511569935,8354.0,-0.0000009658388807,22,3.66667,0.5,563,0.2,Bajo
XXXXX,-0.013732,483950.0,387682,21030999.73411099,-0.004407775980567288,-1135.0,0.0000002295081967,7,0.875,0.46667,927,0.53,Bajo
XXXXX,0.011713,775471.0,1194859,107413756.69119325,0.0017699002975720603,2719.0,-0.0000045423306207,145,0.25800999999999996,0.17262,922,0.74,Bajo
XXXXX,0.0098,1500000.0,1756481,78518226.05842432,-0.048219772950364906,-514061.0,0.000000164565078,6,0.5,0.22222,631,0.67,Alto 
XXXXX,-0.014953,2489735.0,2099202,78353023.02387023,0.01215083775631581,29814.0,0.0000026979472141,19,1.58333,0.45237999999999995,474,0.45,Alto 
XXXXXX,-0.007177000000000001,8015000.0,7457500,233049887.36319956,,,0.0,1,1.0,0.25,285,0.75,Alto 
XXXXX,0.010171000000000001,495000.0,728600,68904889.03497952,-0.0007874420019503,364.0,-0.0000045562905373,54,0.6279100000000002,0.33129000000000003,517,0.58,Bajo
XXXXX,0.018848999999999998,100000.0,1060581,152888958.83644086,0.000535041863027,25770.0,-0.0000008554413825,12,2.4,0.5,773,0.29,Alto 
XXXXX,0.006693,1175000.0,1379674,91739901.74952728,0.029847945210150512,116652.0,0.0000001148105626,12,6.0,0.70588,524,0.24,Alto 
XXXXX,0.006091,170000.0,188155,8941177.153116135,-0.0019002512768012487,-253.0,-0.000067,20,0.43478000000000006,0.26666999999999996,628,0.65,Bajo
XXXXX,0.000873,1000000.0,1025149,86444580.9981934,0.2881614304753091,288923.0,-0.0000018638297872,99,5.823530000000001,0.6923100000000001,668,0.15,Alto 
XXXXX,0.009137999999999999,6562.0,119064,36935986.933853954,-0.0015329463716688423,-5423.0,-0.000015374732334,71,71.0,0.8255799999999999,532,0.01,Medio
XXXXX,0.017517,100000.0,1519525,243110863.61999637,-0.0018049147619149674,-43189.0,-0.0000011191235129,22,0.59459,0.2973,643,0.53,Bajo
XXXXX,-0.000663,38297.0,37877,1899743.945881502,-0.05345250893845094,-1114.0,,8,0.7272700000000001,0.38095,650,0.52,Alto 
XXXXX,0.011019000000000001,239000.0,276000,10073231.85477233,0.0,20132.0,0.0,1,0.5,0.33333,582,0.67,Alto 
XXXXX,-0.00078,4980000.0,4901086,303680516.60180724,-0.05716188246038826,-615623.0,0.0000001818217381,8,4.0,0.6666700000000001,566,0.25,Alto 
XXXXX,0.012715,15000.0,56144,9707477.896095727,0.060094717078444444,-2194.0,-0.0002462608695652,202,3.5438599999999996,0.71631,610,0.24,Bajo
XXXXX,-0.007831000000000001,1500000.0,1308939,73192641.53171577,-0.016136651286950365,-29661.0,0.000002033437014,20,2.0,0.6451600000000001,392,0.35,Bajo
XXXXXX,-0.007669,8916000.0,8681590,91698328.691686,0.20694480420132785,1718322.0,0.000000310805927,12,1.7142900000000005,0.54545,218,0.41,Alto 
XXXXXX,0.014105000000000001,465000.0,1353485,188976405.67119846,0.004204844318758064,-11680.0,-0.0000015153882185,51,1.0,0.46789000000000003,189,0.51,Bajo
XXXXX,-0.013565999999999998,2500000.0,2212331,63615207.77980995,-0.005236439691708017,-25205.0,0.0000020618556701,6,,0.85714,653,0.13999999999999999,Alto 
XXXXX,-0.008227,5000000.0,4428963,208237355.50409764,0.010050371424970278,20705.0,-0.0000001721491228,18,6.0,0.64286,641,0.18,Alto 
XXXXXX,-0.017209,430000.0,349600,14016300.034840388,0.008693884296022978,21499.0,0.0000325,15,3.0,0.65217,300,0.3,Alto 
XXXXXX,0.012601999999999999,1500000.0,2394705,212987123.3335066,0.11062091347072994,87346.0,0.0000001304696909,7,,0.4375,313,0.0,Alto 
XXXXXX,-0.005123,5600000.0,5161058,257046998.306215,0.10214704315396911,332598.0,0.0000000566331587,11,11.0,0.64706,270,0.18,Alto 
XXXXXX,0.009101000000000001,999999.0,1506047,166806004.10785723,0.07945827847609227,299514.0,-0.0000001575448063,18,18.0,0.85714,310,0.13999999999999999,Alto 
XXXXXX,0.007821999999999999,5000000.0,5698106,267761043.90544617,0.015063643209676297,201966.0,-0.0000000156043285,18,,1.0,132,0.0,Alto 
XXXXXX,0.008733000000000001,5000.0,8885,1334652.0669095307,0.009029788634822683,1159.0,,1,0.5,0.33333,126,0.67,Medio
XXXXXX,0.007116,770000.0,898476,54160008.09945779,-0.028594426911975307,-28934.0,-0.0000003387334315,14,1.5555599999999998,0.58333,84,0.38,Bajo
XXXXX,0.008725,2000000.0,2700366,240826794.95161384,0.007560226954514152,34238.0,-0.0000000008656343,11,,0.84615,693,0.08,Alto 
XXXXX,0.012478,170000.0,201136,7485687.642462747,-0.007548969651674266,-1246.0,-0.00006,0,0.0,0.0,925,0.9400000000000001,Bajo
XXXXX,-0.013869999999999999,759860.0,707002,11433279.989977976,0.8528385228095583,590503.0,0.000025,1,0.125,0.07143,908,0.86,Bajo
XXXXX,0.000344,700000.0,706680,58334155.73229804,-0.0006681897337012,-396.0,-0.0000006963788301,6,0.54545,0.33333,885,0.61,Bajo
XXXXX,0.001396,2000000.0,2053687,115394466.31062356,-0.004279169251042299,-9376.0,0.0000008823529412,4,0.8,0.36363999999999996,854,0.55,Alto 
XXXXX,-0.019468000000000003,1314300.0,1023964,44740070.052999906,0.07925518608600457,102689.0,0.0000045949753463,55,3.4375,0.65476,797,0.26,Alto 
XXXXX,0.00948,892500.0,1664800,244392158.1134886,0.003782458640295624,14543.0,-0.0000002547882109,5,5.0,0.625,792,0.25,Alto 
XXXXX,0.011716,690510.0,1357886,170888043.75920627,0.0005251690359551,2465.0,-0.000003165501906,122,0.86525,0.41923999999999995,707,0.52,Bajo
XXXXX,0.00495,60000.0,128421,41470282.81603462,-0.0017389717417802737,-264.0,-0.0000100810314546,35,1.4,0.51471,606,0.45999999999999996,Bajo
XXXXX,0.010615999999999999,100000.0,206235,30020566.479743615,-0.006686372131835527,-2010.0,-0.0000046703296703,13,6.5,0.76471,676,0.18,Bajo
XXXXX,0.005546,990000.0,1146923,84886575.90709363,-0.006187303826765162,369.0,-0.0000000536881419,1,0.25,0.08333,676,0.75,Alto 
XXXXX,-0.014048,2400000.0,1986923,88215063.54301082,-0.0393328036194556,-14237.0,0.0000010516002613,10,,1.0,603,0.0,Alto 
XXXXX,0.008079,630000.0,801311,63612857.27984942,0.0020506866578203077,676.0,-0.0000021432089644,38,0.86364,0.43182,446,0.55,Bajo
XXXXX,0.014249000000000001,300000.0,599439,63042279.65730811,0.12784840423937224,28398.0,-0.0000023635912698,34,11.33333,0.82927,729,0.12,Alto 
XXXXX,0.00845,683530.0,975652,103707144.52921024,0.0022308363338448176,4052.0,-0.000003333162612,32,0.44444,0.27119,410,0.65,Bajo
XXXXX,0.004200000000000001,1300000.0,1496610,140420799.85609275,-0.0011373995428572061,-1738.0,-0.0000012449993102,64,1.01587,0.46043,747,0.49000000000000005,Bajo
XXXXX,0.022101999999999993,500000.0,2134310,221835579.09185895,0.05317466940312739,-123111.0,-0.0000002095557418,42,42.0,0.85714,449,0.04,Alto 
XXXX,0.016222999999999998,125000.0,226875,18839429.586451314,,,0.0000030769230769,0,,0.0,972,0.0,Alto 
XXXXXX,0.003934,4100000.0,4537813,333898558.5548795,0.12453871515596096,179648.0,0.0000002426160338,28,9.33333,0.5,308,0.21000000000000002,Alto 
XXXXXX,-0.0036769999999999997,1365000.0,1232683,107952767.69981654,0.3621861385645647,735861.0,-0.0000004093886463,7,3.5,0.41176,272,0.18,Alto 
XXXXX,0.010088,1874400.0,2680823,239825425.2632152,0.01773493130602329,48342.0,-0.0000000872964452,16,2.28571,0.45714,454,0.26,Alto 
XXXXX,-0.013132,7641940.0,6435413,275620280.1540134,-0.01400061300565207,-86847.0,0.0000004298752352,29,3.22222,0.6444399999999999,773,0.24,Bajo
XXXXX,0.0033510000000000007,2449000.0,2666337,194569534.81238064,-0.0004071084565949,-219.0,-0.0000000547017749,6,0.28571,0.2,913,0.73,Bajo
XXXXX,0.015108,5000.0,10077,1008137.4041473839,-4.004735267268486,-42228.0,,22,22.0,0.8148100000000001,880,0.11000000000000001,Alto 
XXXXX,0.007239999999999999,210000.0,268137,24090524.826405738,0.0000859440509747,-4.0,-0.00004369327252,48,0.11735999999999999,0.09090999999999999,798,0.8400000000000001,Bajo
XXXXX,0.00162,945700.0,964120,34115914.48855467,-0.0053913624739443935,-6021.0,0.0000060337552743,15,3.0,0.6818199999999999,859,0.22999999999999998,Bajo
XXXXX,-0.004637,1347500.0,1235339,72568820.6903961,-0.0004113510436252,-1104.0,-0.0000010951376909,37,0.5606099999999999,0.296,770,0.62,Bajo
XXXXX,0.0,1000000.0,1000000,,,,,0,0.0,0.0,610,1.0,Alto 
XXXXX,-0.017134,9417650.0,7608846,316711830.9971582,-0.002599706580005574,-1522.0,0.0000003482428115,14,4.666670000000001,0.48276,821,0.21000000000000002,Bajo
XXXX,0.0043879999999999995,500000.0,1184805,468200909.2128119,-0.0003566742940934,7019.0,-0.0000003291159123,21,0.1117,0.06817999999999999,1291,0.63,Bajo
XXXXXX,0.006514000000000001,2172000.0,2674982,231661654.52939796,0.0016991836549136714,22186.0,-0.0000002344132941,41,0.53947,0.29286,327,0.64,Bajo
XXXXX,0.016460999999999996,760000.0,2374340,294204556.0931337,-0.0012284923365173958,11668.0,-0.0000000474329774,14,0.93333,0.4242399999999999,729,0.45,Bajo
XXXXX,0.011992,208600.0,410517,50514597.78264311,-0.0003218440379917,356.0,-0.000008625,47,0.9591799999999999,0.45631000000000005,418,0.5,Medio
XXXXX,0.0032760000000000003,825000.0,888231,57899048.668511495,0.0009146108125439,1016.0,-0.0000028813298445,29,0.3625,0.23199999999999998,952,0.71,Bajo
XXXXX,0.0034480000000000005,881247.5,958481,67207788.16630732,0.030384454787292448,39567.0,-0.0000001374885426,11,2.2,0.61111,677,0.32999999999999996,Alto 
XXXX,0.006348000000000001,150000.0,232381,38934362.203533314,-0.0008250406411757,-387.0,-0.0000091216476325,2,0.03922,0.029410000000000002,985,0.8800000000000001,Medio
XXXXX,0.014276,119900.0,298517,37535872.45320469,-0.0002726554324046,537.0,-0.0000325530921346,118,0.67045,0.36195999999999995,559,0.58,Bajo
XXXXX,0.009808,256500.0,793329,164198077.95488214,-0.0009926779100012,29.0,-0.0000016601356761,74,5.28571,0.6379300000000001,725,0.21000000000000002,Bajo
XXXXX,-0.010530999999999999,210000.0,186000,6836782.869157101,-0.0015217275044818262,-469.0,0.000075,15,1.6666699999999999,0.6,407,0.36,Bajo
XXXXXX,-0.012681000000000001,8100000.0,6812750,304540645.8914803,0.3659667875548769,5364618.0,0.0000000333271185,5,5.0,0.625,314,0.25,Alto 
XXXXX,0.001476,1879880.0,1961232,165390722.1241995,0.0004289617566001,2730.0,-0.0000002594216452,8,0.22857,0.16,950,0.76,Bajo
XXXXXX,0.006961,201000.0,253996,22840582.440576844,-0.01318814246924513,-3505.0,-0.0000481304347826,103,0.8879299999999999,0.4346,264,0.51,Bajo
